Date,Trump_Lead,Is_Harris
24-Mar-2023,-0.291588828590093,0
25-Mar-2023,-0.291588828590093,0
26-Mar-2023,-0.291588828590093,0
27-Mar-2023,0.309825924391887,0
28-Mar-2023,0.309825924391887,0
29-Mar-2023,0.309825924391887,0
30-Mar-2023,0.309825924391887,0
31-Mar-2023,0.141148658679157,0
01-Apr-2023,0.141148658679157,0
02-Apr-2023,0.141148658679157,0
03-Apr-2023,0.0788659585187403,0
04-Apr-2023,0.424492292409141,0
05-Apr-2023,0.424492292409141,0
06-Apr-2023,0.424492292409141,0
07-Apr-2023,0.424492292409141,0
08-Apr-2023,0.424492292409141,0
09-Apr-2023,0.424492292409141,0
10-Apr-2023,0.424492292409141,0
11-Apr-2023,0.507882248055473,0
12-Apr-2023,0.507882248055473,0
13-Apr-2023,0.507882248055473,0
14-Apr-2023,0.507882248055473,0
15-Apr-2023,0.507882248055473,0
16-Apr-2023,0.507882248055473,0
17-Apr-2023,0.278703580306917,0
18-Apr-2023,0.0691413209597442,0
19-Apr-2023,0.113322560747065,0
20-Apr-2023,0.113322560747065,0
21-Apr-2023,0.113322560747065,0
22-Apr-2023,0.113322560747065,0
23-Apr-2023,0.113322560747065,0
24-Apr-2023,0.113322560747065,0
25-Apr-2023,0.497192730337225,0
26-Apr-2023,0.497192730337225,0
27-Apr-2023,0.497192730337225,0
28-Apr-2023,0.497192730337225,0
29-Apr-2023,0.497192730337225,0
30-Apr-2023,0.497192730337225,0
01-May-2023,0.497192730337225,0
02-May-2023,0.359855044366462,0
03-May-2023,0.34198906916555,0
04-May-2023,0.34198906916555,0
05-May-2023,0.34198906916555,0
06-May-2023,0.34198906916555,0
07-May-2023,0.34198906916555,0
08-May-2023,0.508476250914576,0
09-May-2023,0.508476250914576,0
10-May-2023,0.508476250914576,0
11-May-2023,0.508476250914576,0
12-May-2023,0.508476250914576,0
13-May-2023,0.508476250914576,0
14-May-2023,0.508476250914576,0
15-May-2023,0.508476250914576,0
16-May-2023,0.368475163757104,0
17-May-2023,0.368475163757104,0
18-May-2023,1.03499701262196,0
19-May-2023,1.03499701262196,0
20-May-2023,1.03499701262196,0
21-May-2023,1.03499701262196,0
22-May-2023,1.1443636749414,0
23-May-2023,1.1443636749414,0
24-May-2023,1.1443636749414,0
25-May-2023,1.1443636749414,0
26-May-2023,1.1443636749414,0
27-May-2023,1.1443636749414,0
28-May-2023,1.1443636749414,0
29-May-2023,1.1443636749414,0
30-May-2023,1.03408162636991,0
31-May-2023,0.599953662608229,0
01-Jun-2023,0.599953662608229,0
02-Jun-2023,0.599953662608229,0
03-Jun-2023,0.599953662608229,0
04-Jun-2023,0.599953662608229,0
05-Jun-2023,0.599953662608229,0
06-Jun-2023,0.599953662608229,0
07-Jun-2023,0.599953662608229,0
08-Jun-2023,0.599953662608229,0
09-Jun-2023,0.599953662608229,0
10-Jun-2023,0.599953662608229,0
11-Jun-2023,0.599953662608229,0
12-Jun-2023,0.382670032243091,0
13-Jun-2023,0.000113997482245054,0
14-Jun-2023,0.000107474510230077,0
15-Jun-2023,0.309225168741811,0
